sequence	16S_rRNA_Count	metadata_NSTI	best_domain	closest_reference_genome
00a899865ee4df8178df3518c65339d9	1	0.00015	bac	GCF_003024715.1
03a33389dfd18408748fb620bfe20778	1	0.160306	bac	GCA_905199855.1
71b06a907b8d213590816443032d1d0a	1	0.117801	bac	GCA_900539265.1
772164c506e7c2f8a9be18970d21244a	1	0.111815	bac	GCF_003987495.1
94be324dc4728f028294789b36f935ff	3	0.014394	bac	GCF_003461625.1
a744ee427dc7691fc6a8b3130f97c94b	1	0.295851	bac	GCF_943192915.1
8bd742ef5bd0691a4272e1a1c5cc59de	5	0.00015	bac	GCA_025151045.1
cda59a189ce38e35c68a0fc80487b2cf	1	0.134802	bac	GCA_910576205.1
a7a8cbdb0c42e589e08277f6654eb5d0	4	0.015128	bac	GCF_019597925.1
e0f7aa587bb2a6c62b9d1b26c7195f16	5	0.119227	bac	GCA_018434325.1
0b0ef1ecd2d3ef6f90d201261f8e91bb	1	0.137998	bac	GCF_009680455.1
1af5cf4059133e75b27a6e277d759ddc	1	0.108742	bac	GCA_003478355.1
29d6c4fc98745e95ad4b9256734018a0	1	0.360523	bac	GCF_014287675.1
3d154c3f88c57a2e0aeb7e7b13ff86dc	1	0.135122	bac	GCA_009774765.1
43ddb13e154ab4d785ff833ca4ae2e18	1	0.144132	bac	GCA_009917545.1
50e486f506dfb6e42877ccaea6e948aa	3	0.00015	bac	GCF_018228705.1
bcf6b94223bd34419f5964f7d02811a4	1	0.18813	bac	GCA_025150425.1
1b3b071990bf3cc5e2c2beaeac674964	1	0.085099	bac	GCA_900542245.1
860dd6a81bdf00478bde28dee735c1bf	2	0.014605	bac	GCF_004793765.1
a17368aea12c7b5a6e2663b22724f48a	1	0.013896	bac	GCA_934167875.1
e8e2d740cd23be47758a3e3028c32340	1	0.368028	bac	GCA_024655965.1
fc11c52a64d2e8c178a8431d27e77aeb	3	0.126942	bac	GCA_017569285.1
a527a9647dfe902d708c0405b16641d4	1	0.095313	bac	GCA_900155405.1
f2817a19bd231c4c121e6f40f26309bc	1	0.114832	bac	GCF_014333425.1
f395f0cbc660edfb429e210551544cc7	1	0.064518	bac	GCF_900155395.1
afa95d25c2b88012d3a5285c18e23904	10	0.00015	bac	GCF_900447045.1
6a03fe52fbdd31355d59bde62ea12d83	1	0.020887	bac	GCF_023347275.1
5fafa05ee76fbe85e58a2daf7ee2258f	1	0.242931	bac	GCF_005844425.1
6aef80ec5cce99bc1399242539dabc47	1	0.136602	bac	GCA_900315985.1
8d1fd5fc07a6883a2e25571938651ad9	1	0.151307	bac	GCA_934278995.1
0a3ceabd10b141a8ad5606b3df6a9cb4	1	0.17211	bac	GCF_014384805.1
e6c4928043e3cc5279f52cb25f0fba3f	2	0.00015	bac	GCA_944391135.1
7c6613778197082fe71ea96f1b669707	4	0.110933	bac	GCF_014337215.1
2aaee7b4a36bb613b5d61e31568bb191	1	0.163647	bac	GCA_001414325.1
d0fa518bebc52ad3277ecdbf16ce96ec	1	0.073283	bac	GCA_934119955.1
5b8e24a75e4de091c5c66c86a22a486a	1	0.01429	bac	GCF_000807675.2
bc50b42926ea3f07ecba0a689e0e50c0	1	0.111653	bac	GCA_004555175.1
396f8d87eca9f9e652b6db228a8707e5	1	0.048979	bac	GCA_902362805.1
531d2c05a5708cf562975bb2b2c20b9d	3	0.584718	bac	GCF_014384795.1
fc730af0fca34136ac24915186db2e05	1	0.239157	bac	GCA_944376295.1
09bac787b63936b1194814796e26f0c9	2	0.00015	bac	GCF_000155955.1
1365ea841079c6adcf61c2ea89a1a77f	5	0.00015	bac	GCF_900637655.1
65c9227d1a5789433cffc005df3b7f7f	1	0.123906	bac	GCA_014385105.1
1c98c5f92d7a5889cd0102975c47be77	2	0.331636	bac	GCA_902364065.1
25fa951ff4f24729111bdb368922f087	5	0.029369	bac	GCA_002270465.1
da94d48f19ef904bf3148326289ec960	1	0.097007	bac	GCA_910574185.1
dbba109394e39fa40889e3e55f3bc151	1	0.00015	bac	GCA_900539265.1
e46153891122df437b0b4f66dc890cfb	1	0.126588	bac	GCA_902785135.1
f3eff42a34d274b33a2a055b7de16792	7	0.014126	bac	GCF_000012825.1
96acd1c6682deab99e34e4283bbcd342	7	0.00015	bac	GCF_000759795.1
a85018b112838483433387be768db91b	1	0.086776	bac	GCF_002874775.1
28f51235d15d2e4aa9baa960c33eb952	1	0.11403	bac	GCA_002438635.1
5c3d2856979cb6965bbf9e8efec4b29f	2	0.401316	bac	GCF_001078055.1
283bdd8f105675ea7099d51638806cf4	1	0.062928	bac	GCA_900543205.1
79b188df8b43b5c82fed09736c102672	5	0.00015	bac	GCF_001701045.1
a332e88be157c6894f4f3404d390917d	1	0.080631	bac	GCF_003287495.1
4145bc708bfdc6cf0fa7319837b20bfd	1	0.00015	bac	GCF_019656015.1
0cb813ec421ab36ff50fdb62e8ec31f3	1	0.046829	bac	GCF_013304825.1
c9c834d31b0f0e3b5ece771d5875e3fe	1	0.154639	bac	GCA_015055625.1
a8bbbcd809641cac58b410428f3bdace	1	0.1463	bac	GCA_001701165.1
acaca8c750bd7727f8508347c0436cc2	1	0.00015	bac	GCF_000614125.1
15fe24cf4e5d2d9efe8b168322946d16	1	0.113823	bac	GCF_014384895.1
a5a3c9c1ae3e95a17e1e25c273c62803	1	0.030903	bac	GCF_023347275.1
4cdde2b596b0f87ddafa7efc23a9f75c	1	0.014835	bac	GCA_003481005.1
bc7aee0d62ca5246f5dce912cbe71f26	1	0.054429	bac	GCA_000403335.2
494505326e90917f1ac47f59da9334b9	1	0.254197	bac	GCA_903845135.1
e2af01f774d740d5f2f86ee4b594803f	2	0.00015	bac	GCF_900120155.1
2b6487b7a102fbc8a8d3b1da4294a131	3	0.00015	bac	GCF_900258475.1
b7174bdb9a752ed1356bb228034c956c	1	0.014597	bac	GCF_014297355.1
18fc8762c0180fc86a33a3927ff495d8	1	0.089799	bac	GCF_002899695.1
118ae9db9c101d6ea00b08d09a08ef2c	1	0.028829	bac	GCF_000239295.1
a2f0bcdd749c8b7395a011f4c9e9447b	1	0.00015	bac	GCF_008801935.1
bc2f7911bc8845405e36787aad64e910	2	0.319299	bac	GCF_000012845.1
f52de757ccc6a52f4edad51551e5e289	1	0.059935	bac	GCF_009696265.1
5439c938eda042bbd7d990b6785eef14	1	0.118074	bac	GCF_003481705.1
d62f8db43fe2edf6028e61030f4666b2	1	0.030913	bac	GCF_023347275.1
5137a912c1b24fa0d0eb656521fc8f13	3	0.412376	bac	GCA_017569285.1
d1651c35bf5419e2451282afa81a2401	1	0.122208	bac	GCA_010206265.1
cd7a4a8764f94c91870c775a2c8c7f78	1	0.141655	bac	GCF_014385005.1
f357ea8ea070700d6c5738ec317fd270	1	0.457214	bac	GCA_934747805.1
f0029441dbb81981658c464b1db751a3	1	0.014901	bac	GCA_025149785.1
000446427e5252f5e53fe5b5aa23f498	3	0.015357	bac	GCA_900199405.1
53607a32733070adeeaa61f9a6cebd8d	1	0.119282	bac	GCF_014384905.1
6a44b49b40c0b3c3f88b83296f3fc104	1	0.014251	bac	GCA_934148845.1
0632b2a42179040a4fe377f26abb715d	1	0.179931	bac	GCF_900104615.1
3a7abd7785809503e0d7f7a72bd2ee70	1	0.028336	bac	GCA_934155645.1
10744235f46940863d3e5a18116a8152	1	0.27594	bac	GCA_022706785.1
0772e69bfee62bd9881fcc932c96bdd8	1	0.00015	bac	GCA_904419725.1
0479d19bfe80edd088583330eac57d15	1	0.086216	bac	GCF_016902345.1
44e5f3e1e5b9c01e5f57109624dbfb65	1	0.245585	bac	GCF_001262605.1
77961b082a893b71e6992284fdd1027f	2	0.061003	bac	GCA_025145285.1
96e9bf2aa5eee29df98a263af91bb661	1	0.101142	bac	GCF_003367905.1
b9ad2fa20a131331e0a686f9bb6f42fc	1	0.07342	bac	GCA_900760845.1
fc1c52531dd09fd9d0a92efc250fcb49	1	0.225161	bac	GCF_014384765.1
25336939276b8515522d10f93fe31c12	4	0.044051	bac	GCF_015159595.1
363c030e121617e2709334044cedf52e	1	0.110202	bac	GCA_944376295.1
4bdbd4f304db754159d1a072e244281c	1	0.135134	bac	GCA_002841545.1
54bb5d4d309e7597d682e13176905787	1	0.066458	bac	GCF_003287495.1
df5514035af47b8612b24dd0d94c0c18	1	0.014014	bac	GCF_016901775.1
91ae302317cdf7ed427bd9204d7acbdc	1	0.2615	bac	GCF_009728485.1
36a248a3d52c0fc9e02ea65a95c99b60	1	0.014442	bac	GCF_003460605.1
2be9a92e3b33d6c5f9d9d6ccabca0f1e	1	0.572438	bac	GCA_902362455.1
010f1f3de27078d326de8cfe312c3738	1	0.186082	bac	GCA_015067305.1
9ed508b08adacf9c35e04945c456bbaa	1	0.014476	bac	GCF_003478995.1
52b53e600ffaa61bc9e8a803329ed638	1	0.368268	bac	GCF_009696045.1
de8f55ba79c9051734283066aeca69e0	1	0.26624	bac	GCF_014384805.1
f705ef527b45b097264b6c4e79a5110b	1	0.143304	bac	GCF_015140235.1
4d425e608cb097275e6c9a0bcc490cfb	1	0.00015	bac	GCA_000158655.1
22705627483eccfe4086334ebc05e423	1	0.00015	bac	GCF_900155365.1
23f1a7fbb9cca647e503238d13289de0	6	0.014147	bac	GCA_018223365.1
389539ab02222003faf6032b7d63e2df	1	0.339452	bac	GCA_020555605.1
5f3b8ce8cc5e815ddde3fc70b3b48e04	1	0.020353	bac	GCA_025152575.1
55ba366c8f9073355371ef46d91360ba	1	0.014794	bac	GCA_014385105.1
6de4603f3f60641842409edef8184949	1	0.198229	arc	GCA_009911715.1
8805ae6e14387cf34e34f010dcf9aac5	1	0.167852	bac	GCA_010206265.1
aa3f5aed70b136e2255c24dd89c8a217	1	0.616445	bac	GCA_902362455.1
7cceea03983acb352acf67a1b50e74ab	3	0.25339	bac	GCA_900769075.1
0401a1460bef820fca3e915ec8a0f7fa	1	0.245998	bac	GCA_002841545.1
57e1257ea4904e8f45ff5c60101cee30	1	0.011824	bac	GCF_014982805.1
05a2a6c9985f5e4bf88858ddc22d9580	5	0.00015	bac	GCF_012317185.1
df73796c7707632a195534947a10e314	1	0.098362	bac	GCF_001517425.1
092d7b350e66a65d555aa7ced4bfca82	1	0.205955	bac	GCA_023459495.1
5488fb5043388d70b7f184391e253c4c	1	0.086904	bac	GCA_000875945.1
93731a94cc70796bdd4d5a50a8f20a4b	1	0.042124	bac	GCF_900113455.1
85cea0d984a2286e0a0038f3bacea0c3	1	0.127277	bac	GCA_020444545.1
1abe3126cfc7afa509ef61e47357c961	1	0.107672	bac	GCF_900120005.1
4bc06947c44dec4fd7880a36c80bc5b8	1	0.041347	bac	GCF_002160955.1
a8c8205f5b21bfb7b7e21f193b55fc77	1	0.188154	bac	GCF_002159845.1
4da7bfd7bc7665af9652c39f0ee58616	1	0.00015	bac	GCF_000220235.1
223a763d90164c3e58fc1308c3e20a97	3	0.218212	bac	GCA_017569285.1
27a615c8e53764f51a9e4898c6addb8a	1	0.00015	bac	GCF_015668515.1
dea139ff586a45dd73163a79b7a269ba	1	0.159497	bac	GCA_021771185.1
5205354e82ced48cac3af4240a990f17	1	0.136602	bac	GCA_900315985.1
ea643da37929fa0768609b5f7d986c9b	1	0.439903	bac	GCA_021029595.1
f48ba82a5170bb04597c7b49ab3ae300	1	0.225161	bac	GCF_014384765.1
3d701ec14bf023fa282be50fe909b632	2	0.00015	bac	GCF_000156175.1
6de9cbee79e603e76046489dbc581d46	1	0.431044	bac	GCA_002500135.1
bfb11eb8459fc8fff8aff6a5b7e29104	3	0.157161	bac	GCF_016902445.1
84d7774acaa2098722238f8a66a9f94b	1	0.014974	bac	GCF_001406815.1
bbf4db032208c5fdee9d2843a0cd3263	2	0.061501	bac	GCA_944391135.1
3110165a08c126f6b15090aa573ae904	1	0.112887	bac	GCF_900155525.1
84c5aff71a9f087286f3affd2cb0d201	1	0.22119	bac	GCF_019008365.1
e665b9129a9e880508b3236ddd970600	1	0.618505	bac	GCF_014384785.1
f3a58fc1031870e3b3e4d93515be1b85	1	0.014282	bac	GCF_000158035.1
5718fe82b65559eb40def58c50c058c9	1	0.028517	bac	GCF_021531715.1
0290dd5e3ef57180e664f173418dfdce	5	0.12529	bac	GCF_940677205.1
0dae804b45b15d08bcf254587ab47d32	1	0.014515	bac	GCF_015557635.1
35f25e5cae0e5cd9ff3b059d343fe31b	1	0.014744	bac	GCA_025150245.1
01d1316192971083f844bb263f207543	3	0.108044	bac	GCF_000154845.1
c3b54c7132bfa5986cd58fd6a1a3fc45	1	0.017942	bac	GCF_900148495.1
e698906310f0b45dbc08588630a0386a	1	0.00015	bac	GCF_000686665.1
d37976256fe9e48c0492e8f83c53501a	1	0.200168	bac	GCA_934119955.1
7669279b37ba949e1ebb9a785bcdcd3f	1	0.00015	bac	GCA_025148445.1
746557c5595c627f4ff418228bb5c116	5	0.012157	bac	GCF_012317185.1
4764f5c8940893d86fe02f725d6b7a49	3	0.014224	bac	GCF_000154845.1
65ab120385fabb8f1052d1fb96d2796a	1	0.214718	bac	GCA_015667585.1
319e8f338f90cb235325f5f2b629b601	1	0.391811	bac	GCA_944364615.1
2544d19e72ce09c662a0b0ccea17030c	1	0.00015	bac	GCF_002161675.1
fe33c61002d2e6d0df1ebc308918c6ed	1	0.045783	bac	GCA_022835495.1
3172bbefbfb8c110365b7542c8e28265	1	0.135134	bac	GCA_002841545.1
8524c4f53c1576cb7f63b314c2370d7b	3	0.582838	bac	GCF_000427365.1
c36ad97a2fa24bfbf72a1dd2a9ca98b4	3	0.268864	bac	GCF_014384795.1
af6cda9697d80657df1cc6fcde89dda6	1	0.069077	bac	GCF_023347275.1
cb68ce06d833957a662c7d871463d4e8	1	0.115863	bac	GCA_910574745.1
fd8407480c3e723b9452f696beebbe29	1	0.19731	bac	GCF_900176335.1
5cd041acbeee61beb6a97c62281d4640	1	0.03002	bac	GCA_910574895.1
e909efcab8e8ad1c0f43e5d7285153e1	6	0.00015	bac	GCF_000297775.1
580e028f099b3457176e00dd7c3678da	1	0.014479	bac	GCF_003269275.1
469e7a05b32baae27ce72616952c0ac2	6	0.00015	bac	GCF_009759685.1
639187815d913ccc4b62659cda8c0163	1	0.016501	bac	GCF_002159455.1
773adc4803cfe01adf296c95201ddd7c	2	0.023972	bac	GCF_001717585.1
423d6a81c26d12ad6ff4a885441ef530	1	0.095119	bac	GCF_900104615.1
4fb31f355b1f16885a9d6a71819bf443	1	0.558286	bac	GCF_003481705.1
2be1cabbb8a85441cfda72c67e0eec56	1	0.029863	bac	GCF_003435375.1
335ada8e0c4aaf0a261ceb4f8481ab9a	1	0.030072	bac	GCA_900120415.1
8580c02ebd835cbf4de0f9f0003fd1c0	1	0.46112	bac	GCF_940677205.1
909e026e4f3166794b1227d307e90901	5	0.111392	bac	GCF_012317185.1
c75d9d4d5a78ba65e5d858e8155a0879	1	0.00015	bac	GCF_002251385.1
b2a3a00f6a2eeec701216ae72f94c0a5	1	0.08898	bac	GCA_015055625.1
e6b1db972ab2a8a6198cf654bc2d79b7	1	0.109477	bac	GCF_003434055.1
10c973e5a677f289bba259a1ecb5f888	1	0.014491	bac	GCF_020564355.1
58c202cbb7a926c9ed51c1d8bfc0ab52	1	0.00015	bac	GCA_900769705.1
6f3b3d9782197b146386e3b7bc035c43	1	0.108742	bac	GCA_003478355.1
235a820b83d60d1f197552dbbf6b61ef	1	0.014579	bac	GCF_001486165.1
468aa80b391d790a57099808c2886ffb	1	0.219053	bac	GCF_014287675.1
b2cf68fd2b0acfee9b012a394a2efed0	1	0.116966	bac	GCA_025146565.1
6079d9ffb91e2771e2e960bdcc546075	1	0.111199	bac	GCF_016901775.1
35daeee90fbf37106613e53d10abe0b7	1	0.014968	bac	GCF_013304735.1
3f5ff552fc848c30a6e40b55de22a2e0	1	0.00015	bac	GCF_000239695.1
befd283f8ae8234faffbac96020827af	1	0.315208	bac	GCA_022777585.1
0d61ce11b847c828762a9188bf504c83	1	0.014231	bac	GCF_003024715.1
7af59d493a48338beff88c25f43d394a	1	0.32639	bac	GCF_001282685.1
458adcf411c48b19fcb1d94d3fbd9699	1	0.099152	bac	GCA_010206265.1
4fcc6da1715de1a2df40c1312def4617	1	0.031124	bac	GCF_014290175.1
624bc9cf31bf07d7f3fc69ab3a2b5cda	1	0.014731	bac	GCF_013300725.1
9d348aea4d75d18790352905f11517e4	1	0.014162	bac	GCF_014306095.1
1f83ba0ce8429f7575fe62e6fdda2f18	1	0.062137	bac	GCA_022835495.1
b796f7a2668e337e4ab96838ac1f3cff	5	0.016532	bac	GCF_001701045.1
1ce04b79e82065e64617a0b8b6a84cd1	1	0.179633	bac	GCA_020555605.1
98c30d1204bc5534cad9eb1dd74ddd21	1	0.259719	bac	GCF_014287675.1
641fc40a72963fb407b0b7c686154932	1	0.094444	bac	GCA_905199855.1
b21737f59d41f922f6afb3e346419d7a	1	0.12214	bac	GCF_001561955.1
9961824f33e8012a25fdb7202d80a324	1	0.136602	bac	GCA_900315985.1
dafbdf886410bf630afc1e597f2481fb	1	0.118332	bac	GCA_934096035.1
07b8779e5e25264be431fc8bbb10220f	1	0.040011	bac	GCF_004340975.1
d9ad058cec98ecef81836e99adf95b26	1	0.221245	bac	GCF_015140235.1
daed815da830f9fd1f3ecd4189c3662e	1	0.00015	bac	GCF_018917935.1
e8dd9f82a220080df107dc2aa26d6adb	1	0.014711	bac	GCF_009695995.1
d671779475ca8f346b8167a51260caeb	7	0.014245	bac	GCF_000012825.1
c21084b30d002d5b29914814961299fe	1	0.259101	bac	GCA_022482735.1
24197863c64004ec293830a070e11885	1	0.119509	bac	GCF_900148495.1
f4a28e4b097c79e7e803669247cc9abf	8	0.00015	bac	GCF_001420695.1
25b189917f56a89ff6f3ce05a62e9110	1	0.320296	bac	GCF_020709055.1
29a45baa5b8cf17f1b718af841244c37	1	0.00015	bac	GCF_003435375.1
3b14ae9f4f34ae092f039abb3f6f1237	1	0.100389	bac	GCF_003458715.1
6119427b44252590ad6bfb886b202c83	1	0.00015	bac	GCF_021531255.1
80df75871f303896d917f2f6bf0bc4c9	5	0.043885	bac	GCA_018223375.1
02354c94494434e764115f440d8826e3	3	0.197982	bac	GCF_016902445.1
51d119d751fb3a4d5e2c6d5f91885b5c	1	0.122539	bac	GCF_000190535.1
6b46ce8cfb0a9586fe2ad1ba7bc8ebd2	1	0.124893	bac	GCF_014281125.1
d1df9b7cd4acb392dff31127de30cfb6	5	0.12529	bac	GCF_940677205.1
c2ce5c64f922ac998b78c0d8001fdb30	1	0.167085	bac	GCA_020555605.1
55d0524c2533fdee63a782163e995b8d	1	0.028067	bac	GCF_900113455.1
6c2f2a97bd62e9344eef85ad4fdfc70d	7	0.00015	bac	GCF_013009555.1
28d0d1b30151bdc8e740577ee535439f	1	0.149203	bac	GCA_025151995.1
7e24ca20449316353225ee6eb500790d	1	0.014214	bac	GCF_900129655.1
e144fe7a04604d5f3fa0af9f7f220eff	1	0.039158	bac	GCA_900542245.1
ba0fe410c3a8f1a0d32d2ba9330cc8d8	1	0.185687	bac	GCA_014385095.1
0260a7714ed981e48618db95e3ffae7f	3	0.209197	bac	GCA_022483045.1
805e8220c73379841fd5c5e981d91664	1	0.261858	bac	GCA_002069885.1
90af0df010e4e7f874fa2bb42a5d6f54	1	0.029277	bac	GCF_020564355.1
44cf70eca62a4a796c71cdc252ca48a9	2	0.029351	bac	GCF_004793765.1
4e5a7b899f86022ae461a4a4068e3057	1	0.307927	bac	GCA_904419955.1
4f9d240552985c37da87992104d16a24	1	0.253959	bac	GCA_934748015.1
5e09474c4431d8cf416d6094d87d5079	1	0.014824	bac	GCF_009883055.1
bc785685d6305d342fcd697689d66767	1	0.114335	bac	GCA_001414325.1
e4324a4293795c3d877b61fe4e6ced7a	1	0.056605	bac	GCA_900103495.1
7f6cfc01debfb78ddfc98a475d6fc32b	1	0.094617	bac	GCF_014287275.1
e9c831b0144f9321ec66f5c7a41e8c86	1	0.00015	bac	GCF_000420505.1
b0b75506e3b2184c77ab840408baa422	1	0.060437	bac	GCF_003287495.1
ded6720810902db59c49058275158f5d	1	0.238503	bac	GCA_944376295.1
7d5b1a03a0c7533b223d37139c3a2d3e	1	0.091821	bac	GCA_022867625.1
40fd22d2f5484408f5c9638794b4579f	1	0.089655	bac	GCA_902362435.1
c309667a8dcb1ac553fd18171bb00f50	1	0.075942	bac	GCF_902364025.1
7ea4126eca4336d6ab760b7630abbf4b	1	0.122208	bac	GCA_010206265.1
238d2906c204c8c5e8072b367310bf21	5	0.144615	bac	GCF_000156195.1
331f855d5f45ccea3dc4f6c61426108a	2	0.00015	arc	GCF_000016525.1
e5fa61249f2ee5e530b50d3e7d173c5f	1	0.005023	bac	GCF_018784445.1
dd61b9c412206a436499e8a11b166b8e	1	0.324629	bac	GCA_916988195.3
cd4ba65505bf88225bb2f065a372ec52	3	0.225933	bac	GCA_017569285.1
f991aa15fc077673b12ed6baae239bcf	1	0.11001	bac	GCF_019734885.1
96ab3b438aee377dadd659dcb55b833c	1	0.116167	bac	GCA_016899975.1
9d66901946c5c83555cc563965d03aa8	1	0.184994	bac	GCF_000468015.1
0907a97becc1eed88e5b2271c6f7448a	3	0.00015	bac	GCF_916618745.1
4ba6d560a22b6eae67acc6d02fae947e	1	0.166366	bac	GCF_009917525.1
021903c09b940f70aef5b9ecf8e17334	1	0.014995	bac	GCF_001406815.1
41c19d402b3c9bc274ccb843cddaee53	1	0.03618	bac	GCF_003287495.1
f567a06f6b1fb2e629e77ce1f26d3ce3	1	0.120057	bac	GCA_900543035.1
31160d272dba97c69574e285ee02e5c3	1	0.122539	bac	GCF_000190535.1
cacc445c9de696cb08353fd1826918bf	3	0.045023	bac	GCF_016902445.1
cd21d7e1576156caa70f739f83f61511	1	0.125515	bac	GCA_944391805.1
cdbd93793d08cf708ed4240c27ab7d7c	1	0.159942	bac	GCF_014384705.1
eb7f405160f9510acdecbc6b386c1d7f	6	0.00015	bac	GCA_018228645.1
7afed1dc249eaefc6f8f11aefb57f5a1	1	0.014053	bac	GCA_000166735.2
f6eef43160df35ea72410c8970677c1a	5	0.12807	bac	GCF_002735305.1
87882480401f44a5eaf6d9cdaff7f09e	1	0.263153	bac	GCF_014384905.1
ada08a97c6b20f18034a4566a910a2cb	1	0.515786	bac	GCF_014384785.1
82137367389bdae37baf889f9a32452b	1	0.00015	bac	GCA_000803105.1
367faed7bee342955c0b64c486e8584a	1	0.609613	bac	GCA_015067305.1
84640a563c3b061b32fbc53e85a472dd	1	0.136602	bac	GCA_900315985.1
a615aa77733ddb8c6a06c0b470dc8232	1	0.046021	bac	GCA_022846095.1
16942587fc9c4c762edeff25fb0eb303	2	0.014185	bac	GCA_025145845.1
58d05f72ababb14e18422112b37ec8a7	1	0.086233	bac	GCF_002874775.1
894770e214ec8364a3ff2bcb3cf43ee1	1	0.116167	bac	GCA_016899975.1
9b1060a9f20871a5eae9f4c237729a27	2	0.502007	bac	GCA_902362705.1
ac9784872d4398edb647d5adaf08f4a8	1	0.05137	bac	GCF_013304385.1
48b04d9d4ead38d622c629366480aaad	1	0.091945	bac	GCF_009911645.1
14e3d47292fae1cbebbe02ced44bfa77	1	0.00015	bac	GCF_900128485.1
0610fa1b138c944c3a766dee50950bde	4	0.014688	bac	GCF_001941485.1
e2b06f679b5b3e97b17d538bc12db806	1	0.015029	bac	GCF_000411375.1
dfd58444749e1c09553ba0fdd34d2a24	5	0.166203	bac	GCF_002735305.1
c2f5d9818d0f2bfd1c679768c0f86da9	9	0.04403	bac	GCF_024499055.1
c564e557d988e1b58b8eeb1122b722c4	1	0.00015	bac	GCF_013304385.1
8d824e16a1f96097a24143e28c6473da	1	0.11403	bac	GCA_002438635.1
94b183e826ef1fd56a67b20810ac073c	1	0.00015	bac	GCF_900199375.1
1ddb190d971672cad224df5c09c82cef	1	0.00015	bac	GCA_025147325.1
834dd2e0ae530962d3f09b483c9af4cf	1	0.014718	bac	GCF_003473545.1
78e56750be7244436af0e044aabbc013	5	0.110714	bac	GCF_003991565.1
bfc6465bed51de230ad7dda842690307	1	0.030967	bac	GCF_023347275.1
e52d371191a6ba8c0c89f85a20ccb0a1	1	0.057145	bac	GCF_013304385.1
1241b3977dd71973a20f73781cf4910c	1	0.545977	bac	GCF_940677205.1
520795edd40c0b7020af949450da7f18	1	0.159398	bac	GCF_015557635.1
cea2a7b0002d2d1458571c2feba57b7e	3	0.108044	bac	GCF_000154845.1
2b3ddd5af4ff933eef87f6d88086978f	1	0.135122	bac	GCA_009774765.1
6c6283c15e83037038b30ddd74398e74	1	0.117752	bac	GCF_900104665.1
07626f6dcbcfa01a41e67f4f67f11b6f	1	0.028958	bac	GCA_900539265.1
ea5db6d154279deb06d17947608b4262	1	0.00015	bac	GCA_000433315.1
fc7e925ffa1d361e0d98d52d236c7ae7	1	0.381163	bac	GCF_022410535.1
b526ba6e8ed87448a48319f26c3fa6bb	1	0.115481	bac	GCF_015140235.1
a002d773b34abf84fa725d60f9cfe227	5	0.108986	bac	GCF_000746025.2
f6cf7602f0631aa8af943475c28e2778	1	0.004565	bac	GCF_003048675.2
5eccebfc990d71d97d80f26042e8bed1	1	0.139434	bac	GCA_014385025.1
45d281c59747096467e29d633186e2a9	1	0.264666	bac	GCA_900315995.1
3e6cf9d1fdef5e074481658feb34f403	1	0.069234	bac	GCA_025149465.1
f7e7f607a878cb3fc4464641405312fd	1	0.889352	bac	GCA_910577745.1
2e465e3ceee2464dcfa2dcb65251a5b7	5	0.108986	bac	GCF_000746025.2
8c93270e20087b547e7cb9aa0af8ec69	14	0.004289	bac	GCF_900106845.1
b1a79714b691aeecb6a0f3813941e961	1	0.114684	bac	GCA_025150425.1
8a055dc8d29aaa14b6bff0ccc186e063	3	0.014844	bac	GCA_022009755.1
92331cc17385e108e1be8aec098a06d8	1	0.00015	bac	GCF_000260435.1
a88877ba8bed00de2c1e5641cb83a074	1	0.297333	bac	GCF_020709055.1
f84d5a5360138a83a869b46ee8bcdd4a	1	0.00015	bac	GCA_902362455.1
046fde477d69197e0ab375e8f2982d3d	1	0.00015	bac	GCA_020687485.1
fe9f6e065e506a2f3008277e0055fbb1	1	0.398801	bac	GCA_015055625.1
3e81b4ce6b4114ee76da9b7292f6415e	1	0.081155	bac	GCF_002285495.1
6ba4cd28d3a553ffe64fb16b720fb72c	1	0.056066	bac	GCF_000154845.1
2021b65a76cc63a50c2cea5a8af4e2fa	1	0.17522	bac	GCA_015067305.1
8d25c4276ba712984b238ec9592da022	1	0.518969	bac	GCF_004342845.1
9c8e798128faea342c22af930fb56a66	1	0.17522	bac	GCA_015067305.1
c31365179a69724e78251f76acdbf08d	1	0.15232	bac	GCF_003122485.1
e8ba2a1ad29f5ae0972e470e5a47d00d	1	0.00015	bac	GCA_900551245.1
f73a45bbba09b29eca9c4ba9302d7073	1	0.00015	bac	GCA_025149465.1
278b9d87f1193ea06627193deb0a4059	1	0.139163	bac	GCA_900045905.1
960ac5ed33b03674e18e2da616e31ae9	1	0.029584	bac	GCF_003435375.1
213d63dfaa5a1c4eebb73870a03e0379	1	0.00015	bac	GCF_000381365.1
6d36484d5d8391c7aca0747593284c5e	1	0.21167	bac	GCF_016901775.1
74c3bdb5c19c14f94101e6d0a6d6124e	1	0.15693	bac	GCF_003096815.1
d5bba96d59ebd25fdd9c58a40ad56a90	1	0.025521	bac	GCA_000285855.2
fe44597d532a3b758d39d7c75d815902	1	0.52722	bac	GCA_002500135.1
92b76245aaf995b8e63ddb0f38ab0d42	1	0.08789	bac	GCA_900095875.1
afe6fff9561c72788f74da08ecab0d6a	1	0.013885	bac	GCF_000163295.1
c7b3ea21c14c7326098824a65a59e2d9	1	0.09054	bac	GCA_022846095.1
0d5bdf173ffd2d6c0219d3579e31cef6	1	0.014465	bac	GCF_003477605.1
